20,10,10,1
21,0,0.22513773754911434
21,1,0.9744564257438131
21,2,-0.49208329795420097
21,3,-0.7180792908347468
21,4,-0.16588955037983255
21,5,0.0849761010938873
21,6,0.5001239468383463
21,7,0.07729596301790406
21,8,0.17884704113306601
21,9,-0.1809074139160086
21,10,-0.34082039733274516
21,11,-0.7326464027471183
21,12,-0.3332422008084377
21,13,0.9972365429792874
21,14,0.937070383574465
21,15,0.5037525263451744
21,16,-0.03140838508305299
21,17,0.6417707653919598
21,18,-0.2737693250297522
21,19,-0.29058002567765134
21,20,-0.6872600901665626
22,21,-0.5366778719794851
22,22,-0.777066640186813
22,23,0.9119640416498106
22,24,0.22411710952737857
22,25,-0.5359454454071221
22,26,-0.5755210118911297
22,27,0.8809809464464045
22,28,-0.34985724080607605
22,29,0.4076388555190697
22,30,-0.6879787631630151
22,31,0.6344551017755768
22,32,-0.07351958253769189
22,33,0.5192145602930122
22,34,0.11000797764674633
22,35,0.09022748744836315
22,36,-0.7593160538884826
22,37,0.6257901746708168
22,38,0.8319142756866422
22,39,-0.9682448331299164
22,40,-0.11393878157982924
22,41,-0.15751641761654667
23,42,-0.11083772209929904
23,43,-0.015716670728439294
23,44,-0.042774828604624705
23,45,0.9217895700079798
23,46,-0.9840856845480924
23,47,-0.5035817061864936
23,48,0.4995291863545172
23,49,0.2933641483983359
23,50,-0.5784211382290073
23,51,-0.8795608778360111
23,52,-0.4541844941497467
23,53,0.061733681505214834
23,54,-0.3490440630779069
23,55,0.14277212758351027
23,56,-0.9900978084047368
23,57,0.10226460543310721
23,58,-0.6124574849217931
23,59,-0.9597469026272479
23,60,-0.9188074029969915
23,61,-0.99653824124695
23,62,0.31497579557518884
24,63,-0.13900623974713164
24,64,-0.7760321339677007
24,65,-0.6110834580039691
24,66,0.7984830665117342
24,67,0.3605536407449714
24,68,-0.308114282294163
24,69,-0.015874629775545643
24,70,-0.7175793910935084
24,71,0.30978068702649564
24,72,-0.37580928795163865
24,73,-0.3171708895635565
24,74,0.05558998821582774
24,75,-0.9064870463216138
24,76,-0.4362126474928981
24,77,-0.16929798984760494
24,78,0.2785454445767402
24,79,-0.5788319512663757
24,80,-0.4746894818693338
24,81,-0.05113975204849392
24,82,-0.9573290750202463
24,83,0.7966485577303564
25,84,0.6341139458977204
25,85,-0.7931268089446747
25,86,-0.3781749587870361
25,87,0.23569587487019464
25,88,0.8179322336774408
25,89,-0.8755833900847919
25,90,-0.9174890086376157
25,91,0.6901421153240862
25,92,0.9566262499786516
25,93,0.0942805195029574
25,94,0.8532570364681255
25,95,-0.5084020083224644
25,96,-0.4428739394614763
25,97,-0.2821271494328793
25,98,0.10689872543557392
25,99,0.40496325089698326
25,100,-0.8832953758182972
25,101,0.18646938629443327
25,102,0.3352132571626871
25,103,0.7595303016176481
25,104,-0.02958138614271899
26,105,-0.6559675915082062
26,106,0.7541130035238147
26,107,0.40416678219605756
26,108,-0.2842049457572745
26,109,-0.4517825281989913
26,110,0.00978307877467414
26,111,-0.405364334610152
26,112,0.2260629274682651
26,113,-0.08371407339918993
26,114,-0.11269222136448198
26,115,-0.15917917520966565
26,116,-0.6642666620053113
26,117,-0.7621295393833589
26,118,-0.18955189600889386
26,119,0.6268034694220372
26,120,-0.37418839941085025
26,121,0.2863847104661005
26,122,0.18051396516605664
26,123,-0.12809855420181468
26,124,0.908700359772445
26,125,0.18251303138099395
27,126,0.8258295899963102
27,127,0.7983682310757291
27,128,-0.70392796728889
27,129,-0.9814162601054544
27,130,-0.7622112229743367
27,131,-0.8450891578013056
27,132,-0.9630659884671915
27,133,1.005843712607096
27,134,0.7124454415503422
27,135,-0.23746301629630945
27,136,-0.8186024151974
27,137,0.111270398605751
27,138,-0.12431334042108719
27,139,0.4842502048212329
27,140,0.9255145352322881
27,141,0.1559319876968225
27,142,-0.39023641646709384
27,143,0.8962524872684836
27,144,0.6169415413495449
27,145,-0.5549132189829744
27,146,0.20348798700834014
28,147,0.544168721669692
28,148,0.8947229682567552
28,149,0.03168628764692977
28,150,0.9012998055679666
28,151,0.6012159188331949
28,152,-0.05125139930226936
28,153,-0.29187667886172536
28,154,-0.03234930003489981
28,155,0.5091970486628319
28,156,-0.15078196618803433
28,157,-0.6171217256162617
28,158,0.06717220011686605
28,159,0.4659132505551836
28,160,-0.40568089559024245
28,161,0.3673221357063054
28,162,0.6838821196787113
28,163,0.3542308235557509
28,164,0.46889799488837536
28,165,0.6881419521703233
28,166,-0.9363804858815157
28,167,-0.9643829544322644
29,168,-0.8679064101436536
29,169,-0.15444394483031249
29,170,-0.633342114230413
29,171,0.0074540874095370725
29,172,-0.9593918969971761
29,173,-0.11543264508950282
29,174,0.4426154205295294
29,175,0.6894136356039006
29,176,-0.3284059469353865
29,177,-0.7852590381362257
